run_id,outcome,governance_profile,estimate,standard_error,conf_low,conf_high,odds_ratio,comparison_class,threshold_tag,corridor_km,weighting,chronology_version,lag,omitted_episode,pipeline_version,pipeline_commit,robustness_run_id
omit_SESU1_2007_2012__tree_cover_loss,tree_cover_loss,Neither actor dominant,-0.375182186714404,0.857131905287199,-2.05512985107751,1.3047654776487,0.687164075220984,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2007_2012,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2007_2012
omit_SESU1_2007_2012__tree_cover_loss,tree_cover_loss,Militia dominant,-0.988947257679731,0.350992257903321,-1.67687944202263,-0.301015073336828,0.371968071505163,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2007_2012,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2007_2012
omit_SESU1_2007_2012__tree_cover_loss,tree_cover_loss,Park dominant,-1.46972387749144,0.278761451687214,-2.01608628307648,-0.9233614719064,0.22998898155446,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2007_2012,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2007_2012
omit_SESU1_2007_2012__agriculture,agriculture,Neither actor dominant,-0.195782509398104,0.301763811415665,-0.787228711610345,0.395663692814136,0.82219103405676,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2007_2012,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2007_2012
omit_SESU1_2007_2012__agriculture,agriculture,Militia dominant,0.305587269464935,0.145190471737496,0.0210191739610622,0.590155364968808,1.35742194143175,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2007_2012,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2007_2012
omit_SESU1_2007_2012__agriculture,agriculture,Park dominant,-0.267460987264571,0.16488270214985,-0.590625145151921,0.0557031706227791,0.765320187274412,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2007_2012,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2007_2012
omit_SESU1_2013_2016__fire,fire,Neither actor dominant,0.170292313873617,0.0298551296324382,0.111777335040263,0.22880729270697,1.18565138301842,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2013_2016,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2013_2016
omit_SESU1_2013_2016__fire,fire,Militia dominant,-0.036399542773969,0.0399976573333856,-0.114793510613379,0.0419944250654412,0.96425495540903,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2013_2016,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2013_2016
omit_SESU1_2013_2016__fire,fire,Park dominant,0.0678365142978425,0.0306659685254854,0.00773232043685222,0.127940708158833,1.07019033335811,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2013_2016,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2013_2016
omit_SESU1_2013_2016__tree_cover_loss,tree_cover_loss,Neither actor dominant,-0.868920185343999,0.229478301863294,-1.31868939222947,-0.419150978458532,0.419404183607298,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2013_2016,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2013_2016
omit_SESU1_2013_2016__tree_cover_loss,tree_cover_loss,Militia dominant,-0.683380177704,0.294941848594401,-1.26145557848269,-0.105304776925308,0.504907427847196,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2013_2016,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2013_2016
omit_SESU1_2013_2016__tree_cover_loss,tree_cover_loss,Park dominant,-1.43793311336497,0.261725824577359,-1.95090630336064,-0.924959923369294,0.237417967928965,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2013_2016,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2013_2016
omit_SESU1_2013_2016__agriculture,agriculture,Neither actor dominant,0.33461419978026,0.236576518834135,-0.129067256722507,0.798295656283027,1.39740116353727,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2013_2016,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2013_2016
omit_SESU1_2013_2016__agriculture,agriculture,Militia dominant,-0.12691601095806,0.394321673508341,-0.899772289357969,0.64594026744185,0.880807647681028,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2013_2016,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2013_2016
omit_SESU1_2013_2016__agriculture,agriculture,Park dominant,-0.298392132103013,0.168535801401887,-0.628716232956306,0.0319319687502806,0.742010316625834,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2013_2016,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2013_2016
omit_SESU1_2017_2022__fire,fire,Neither actor dominant,0.17010149055953,0.026093837192881,0.118958509443032,0.221244471676029,1.18542515467766,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2017_2022,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2017_2022
omit_SESU1_2017_2022__fire,fire,Militia dominant,0.0103291796782114,0.0289576937381382,-0.0464268571238806,0.0670852164803033,1.0103827098033,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2017_2022,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2017_2022
omit_SESU1_2017_2022__fire,fire,Park dominant,-0.0324304040269076,0.0343030316169932,-0.0996631105567531,0.0348023025029379,0.968089822640088,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2017_2022,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2017_2022
omit_SESU1_2017_2022__tree_cover_loss,tree_cover_loss,Neither actor dominant,-0.794973521875728,0.212323338939499,-1.21111961927444,-0.37882742447702,0.45159319210495,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2017_2022,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2017_2022
omit_SESU1_2017_2022__tree_cover_loss,tree_cover_loss,Militia dominant,-0.858182233159424,0.310211643385853,-1.46618588178068,-0.250178584538169,0.423931991865198,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2017_2022,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2017_2022
omit_SESU1_2017_2022__tree_cover_loss,tree_cover_loss,Park dominant,-1.60637180447646,0.562491135270915,-2.70883417123051,-0.503909437722424,0.200614162654883,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2017_2022,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2017_2022
omit_SESU1_2017_2022__agriculture,agriculture,Neither actor dominant,0.250443546310827,0.195438622720092,-0.132609115408665,0.633496208030319,1.2845950677483,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2017_2022,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2017_2022
omit_SESU1_2017_2022__agriculture,agriculture,Militia dominant,0.183402506355545,0.122952805864847,-0.0575805649377008,0.424385577648791,1.20129784079776,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2017_2022,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2017_2022
omit_SESU1_2017_2022__agriculture,agriculture,Park dominant,-0.206597493209811,0.298046562654476,-0.790758021728545,0.377563035308923,0.81334696178544,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2017_2022,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2017_2022
omit_SESU3_2001_2003__fire,fire,Neither actor dominant,0.179469408119261,0.0331364189102254,0.114523220478588,0.244415595759935,1.19658229780461,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2001_2003,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2001_2003
omit_SESU3_2001_2003__fire,fire,Militia dominant,0.0107152931988337,0.0331020464536789,-0.0541635256649488,0.0755941120626161,1.01077290755402,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2001_2003,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2001_2003
omit_SESU3_2001_2003__fire,fire,Park dominant,0.0678345398171318,0.0306380880963765,0.00778499059306861,0.127884089041195,1.07018822029002,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2001_2003,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2001_2003
omit_SESU3_2001_2003__tree_cover_loss,tree_cover_loss,Neither actor dominant,-0.890383567803784,0.241321207046726,-1.3633644423211,-0.417402693286467,0.410498268632001,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2001_2003,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2001_2003
omit_SESU3_2001_2003__tree_cover_loss,tree_cover_loss,Militia dominant,-0.924187757744403,0.312118292930664,-1.53592837080463,-0.312447144684179,0.396853629487979,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2001_2003,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2001_2003
omit_SESU3_2001_2003__tree_cover_loss,tree_cover_loss,Park dominant,-1.44166694965313,0.263474405841755,-1.95806729595106,-0.925266603355204,0.236533141032224,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2001_2003,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2001_2003
omit_SESU3_2001_2003__agriculture,agriculture,Neither actor dominant,0.296770753004598,0.250794782343565,-0.194777987899351,0.788319493908548,1.34550681069574,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2001_2003,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2001_2003
omit_SESU3_2001_2003__agriculture,agriculture,Militia dominant,0.229363381355879,0.137891202070056,-0.0408984084863658,0.499625171198123,1.25779901668833,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2001_2003,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2001_2003
omit_SESU3_2001_2003__agriculture,agriculture,Park dominant,-0.339746968066689,0.155263686222736,-0.64405820117018,-0.0354357349631977,0.711950446170978,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2001_2003,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2001_2003
omit_SESU3_2004_2006__fire,fire,Neither actor dominant,0.170300774760788,0.0300917664428709,,,1.18566141472343,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2004_2006,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2004_2006
omit_SESU3_2004_2006__fire,fire,Militia dominant,0.0436353076555547,0.0376138445545359,,,1.04460132730668,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2004_2006,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2004_2006
omit_SESU3_2004_2006__fire,fire,Park dominant,0.0678557998163389,0.0309098789603671,,,1.0702109727326,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2004_2006,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2004_2006
omit_SESU3_2004_2006__tree_cover_loss,tree_cover_loss,Neither actor dominant,-0.855449052095012,0.227880399636589,-1.30208642816532,-0.408811676024702,0.425092259646635,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2004_2006,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2004_2006
omit_SESU3_2004_2006__tree_cover_loss,tree_cover_loss,Militia dominant,-0.922786412939785,0.341959669683085,-1.59301504968385,-0.252557776195725,0.39741014810602,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2004_2006,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2004_2006
omit_SESU3_2004_2006__tree_cover_loss,tree_cover_loss,Park dominant,-1.43340374289645,0.262267007687656,-1.94743763229734,-0.919369853495551,0.238495760880788,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2004_2006,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2004_2006
omit_SESU3_2004_2006__agriculture,agriculture,Neither actor dominant,0.28941640948053,0.227416274154218,-0.156311297360024,0.735144116321084,1.33564778914807,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2004_2006,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2004_2006
omit_SESU3_2004_2006__agriculture,agriculture,Militia dominant,0.225619589337159,0.153415742298031,-0.0750697402284591,0.526308918902778,1.25309888242083,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2004_2006,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2004_2006
omit_SESU3_2004_2006__agriculture,agriculture,Park dominant,-0.344003722710292,0.158033036210951,-0.653742782051269,-0.0342646633693147,0.708926288917406,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2004_2006,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2004_2006
omit_SESU3_2007_2010__fire,fire,Neither actor dominant,0.212427581267919,0.034472816084887,0.144862103295868,0.279993059239971,1.23667655177447,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2007_2010,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2007_2010
omit_SESU3_2007_2010__fire,fire,Militia dominant,0.0107248583348014,0.0332228075423329,-0.0543906479134766,0.0758403645830795,1.01078257578055,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2007_2010,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2007_2010
omit_SESU3_2007_2010__fire,fire,Park dominant,0.0678433091898947,0.030750246784592,0.00757393297637574,0.128112685403414,1.0701976052106,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2007_2010,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2007_2010
omit_SESU3_2007_2010__tree_cover_loss,tree_cover_loss,Neither actor dominant,-0.794650818066466,0.295070725694822,-1.37297881332041,-0.216322822812518,0.451738946464759,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2007_2010,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2007_2010
omit_SESU3_2007_2010__tree_cover_loss,tree_cover_loss,Militia dominant,-0.867263985634305,0.315675220185065,-1.48597604800878,-0.248551923259827,0.420099376224429,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2007_2010,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2007_2010
omit_SESU3_2007_2010__tree_cover_loss,tree_cover_loss,Park dominant,-1.41700483570889,0.26789415257178,-1.94206772641846,-0.891941944999323,0.242439075381706,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2007_2010,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2007_2010
omit_SESU3_2007_2010__agriculture,agriculture,Neither actor dominant,0.301025509011285,0.25949942217609,-0.207584012462806,0.809635030485376,1.35124380999198,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2007_2010,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2007_2010
omit_SESU3_2007_2010__agriculture,agriculture,Militia dominant,0.232510378539415,0.138515810639699,-0.0389756216037658,0.503996378682595,1.26176354155368,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2007_2010,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2007_2010
omit_SESU3_2007_2010__agriculture,agriculture,Park dominant,-0.33676255224067,0.154534250546273,-0.639644117689253,-0.0338809867920862,0.714078376084318,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2007_2010,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2007_2010
omit_SESU3_2011_2012__fire,fire,Neither actor dominant,0.170255618781143,0.0289267992941282,0.113560133976634,0.226951103585653,1.18560787622952,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2011_2012,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2011_2012
omit_SESU3_2011_2012__fire,fire,Militia dominant,0.0106365923291727,0.0321017387146912,-0.0522816593927372,0.0735548440510826,1.01069336197736,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2011_2012,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2011_2012
omit_SESU3_2011_2012__fire,fire,Park dominant,0.101296503192737,0.0318839059019441,0.0388051959384622,0.163787810447011,1.10660470495324,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2011_2012,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2011_2012
omit_SESU3_2011_2012__tree_cover_loss,tree_cover_loss,Neither actor dominant,-0.920395560125188,0.225646098891921,-1.36265378720532,-0.478137333045061,0.398361434016324,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2011_2012,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2011_2012
omit_SESU3_2011_2012__tree_cover_loss,tree_cover_loss,Militia dominant,-0.955517660029929,0.308686991745722,-1.56053304634756,-0.350502273712301,0.384612994237239,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2011_2012,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2011_2012
omit_SESU3_2011_2012__tree_cover_loss,tree_cover_loss,Park dominant,-1.60737691987157,0.280522850047982,-2.15719160280614,-1.05756223693699,0.200412623573507,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2011_2012,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2011_2012
omit_SESU3_2011_2012__agriculture,agriculture,Neither actor dominant,0.29364264691935,0.226023431297869,-0.149355138086636,0.736640431925336,1.34130449871895,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2011_2012,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2011_2012
omit_SESU3_2011_2012__agriculture,agriculture,Militia dominant,0.229372002081345,0.136995291657517,-0.0391338356189494,0.49787783978164,1.25780985987509,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2011_2012,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2011_2012
omit_SESU3_2011_2012__agriculture,agriculture,Park dominant,-0.337736327542295,0.166708885700553,-0.664479739418184,-0.0109929156664055,0.713383362646642,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2011_2012,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2011_2012
omit_SESU3_2013_2015__fire,fire,Neither actor dominant,0.170262333770614,0.0290790509663816,0.113268441171901,0.227256226369326,1.18561583760066,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2013_2015,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2013_2015
omit_SESU3_2013_2015__fire,fire,Militia dominant,0.0555989804329396,0.036805674742663,-0.0165388164893754,0.127736777355255,1.05717365139967,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2013_2015,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2013_2015
omit_SESU3_2013_2015__fire,fire,Park dominant,0.0677716283076598,0.0298659465849779,0.00923544863690611,0.126307807978413,1.07012089525145,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2013_2015,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2013_2015
omit_SESU3_2013_2015__tree_cover_loss,tree_cover_loss,Neither actor dominant,-0.862676846712021,0.23107057135502,-1.31556684445495,-0.409786848969089,0.422030857022884,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2013_2015,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2013_2015
omit_SESU3_2013_2015__tree_cover_loss,tree_cover_loss,Militia dominant,-0.942030417990687,0.358595633744499,-1.64486494514322,-0.239195890838153,0.389835502229871,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2013_2015,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2013_2015
omit_SESU3_2013_2015__tree_cover_loss,tree_cover_loss,Park dominant,-1.43583392890127,0.262935289838535,-1.9511776272494,-0.920490230553143,0.237916875504954,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2013_2015,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2013_2015
omit_SESU3_2013_2015__agriculture,agriculture,Neither actor dominant,0.289422093730729,0.227416356577311,-0.156305774656118,0.735149962117576,1.33565538132586,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2013_2015,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2013_2015
omit_SESU3_2013_2015__agriculture,agriculture,Militia dominant,0.225627082881182,0.153415779600392,-0.0750623197957206,0.526316485558085,1.25310827260765,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2013_2015,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2013_2015
omit_SESU3_2013_2015__agriculture,agriculture,Park dominant,-0.343997986418955,0.158033194117466,-0.653737355251015,-0.0342586175868953,0.7089303555368,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2013_2015,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2013_2015
omit_SESU3_2016_2022__fire,fire,Neither actor dominant,0.17031970964634,0.0306663151698884,0.110214836374805,0.230424582917876,1.18568386529917,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2016_2022,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2016_2022
omit_SESU3_2016_2022__fire,fire,Militia dominant,0.0107833194943551,0.034032393473222,-0.055918946020856,0.0774855850095662,1.0108416690293,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2016_2022,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2016_2022
omit_SESU3_2016_2022__fire,fire,Park dominant,0.128674007904328,0.043535855492868,0.0433452991021667,0.21400271670649,1.13731930662301,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2016_2022,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2016_2022
omit_SESU3_2016_2022__tree_cover_loss,tree_cover_loss,Neither actor dominant,-0.731469696578015,0.212121080882671,-1.14721937546976,-0.315720017686271,0.481201250305316,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2016_2022,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2016_2022
omit_SESU3_2016_2022__tree_cover_loss,tree_cover_loss,Militia dominant,-0.808899252037968,0.311079381867541,-1.41860363683133,-0.199194867244605,0.445348012436908,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2016_2022,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2016_2022
omit_SESU3_2016_2022__tree_cover_loss,tree_cover_loss,Park dominant,-1.15708434446147,0.257035526795239,-1.66086471972742,-0.653303969195527,0.314401532378522,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2016_2022,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2016_2022
omit_SESU3_2016_2022__agriculture,agriculture,Neither actor dominant,0.247052850949277,0.207872279892976,-0.160369331025186,0.654475032923739,1.28024677324757,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2016_2022,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2016_2022
omit_SESU3_2016_2022__agriculture,agriculture,Militia dominant,0.1797943628124,0.126459885196667,-0.0680624576621359,0.427651183286937,1.19697119602173,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2016_2022,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2016_2022
omit_SESU3_2016_2022__agriculture,agriculture,Park dominant,-0.397788445306069,0.18572985805089,-0.761812277939551,-0.0337646126725878,0.671804135948004,directly_matched,tau025,10,inverse_variance,primary,0,SESU3_2016_2022,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU3_2016_2022
