run_id,outcome,governance_profile,estimate,standard_error,conf_low,conf_high,odds_ratio,boundary_center_km,design_membership,comparison_direction,result_type,fit_validity_status,warning_messages,design,legal_rank,legal_percentile_among_offsets
boundary_35__tree_cover_loss,tree_cover_loss,Park dominant,0.546501048943669,0.116786206770214,0.317604289783002,0.775397808104336,1.72719904783844,35,dense;non_adjacent,park-facing minus outward-facing,profile,valid,"",dense,1,0
boundary_35__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,-0.0481753822528827,0.252063337614875,-0.542210445800997,0.445859681295232,0.952966638984461,35,dense;non_adjacent,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,7,0.6
boundary_35__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,-0.740222019446801,0.204805604984932,-1.1416336290492,-0.338810409844398,0.47700799871168,35,dense;non_adjacent,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,9,0.8
boundary_35__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,-0.692046637193918,0.24505417121892,-1.17234398704431,-0.211749287343523,0.50055057459305,35,dense;non_adjacent,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,9,0.8
boundary_40__agriculture,agriculture,Neither actor dominant,0.269866009129522,0.147090036127626,-0.0184251641653207,0.558157182424365,1.30978893921493,40,dense;round_number;historical,park-facing minus outward-facing,profile,valid,"",dense,10,0.9
boundary_40__agriculture,agriculture,Militia dominant,0.134127836611575,0.139150249195033,-0.138601640250463,0.406857313473614,1.14353899645158,40,dense;round_number;historical,park-facing minus outward-facing,profile,valid,"",dense,8,0.7
boundary_40__agriculture,agriculture,Park dominant,-0.103947013761258,0.193697570566435,-0.483587275964376,0.275693248441859,0.90127305122511,40,dense;round_number;historical,park-facing minus outward-facing,profile,valid,"",dense,3,0.2
boundary_40__agriculture,agriculture,Neither actor dominant minus Militia dominant,0.135738172517947,0.218353587012501,-0.292226993921689,0.563703338957582,1.14538196185633,40,dense;round_number;historical,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,4,0.3
boundary_40__agriculture,agriculture,Neither actor dominant minus Park dominant,0.37381302289078,0.286973186026263,-0.188644086249407,0.936270132030968,1.45326539768888,40,dense;round_number;historical,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,11,1
boundary_40__agriculture,agriculture,Militia dominant minus Park dominant,0.238074850372834,0.279966525885478,-0.310649457239505,0.786799157985172,1.26880415973512,40,dense;round_number;historical,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,11,1
boundary_40__fire,fire,Neither actor dominant,-0.314434625486242,0.0280356084728597,-0.369383408377713,-0.259485842594771,0.730201594958878,40,dense;round_number;historical,park-facing minus outward-facing,profile,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,9,0.8
boundary_40__fire,fire,Militia dominant,-0.349774515029481,0.0307914787169315,-0.410124704345398,-0.289424325713563,0.70484700420759,40,dense;round_number;historical,park-facing minus outward-facing,profile,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,7,0.6
boundary_40__fire,fire,Park dominant,-0.484491747957798,0.0289338608571238,-0.541201073171454,-0.427782422744142,0.616010205658885,40,dense;round_number;historical,park-facing minus outward-facing,profile,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,7,0.6
boundary_40__fire,fire,Neither actor dominant minus Militia dominant,0.0353398895432382,0.0416428868371971,-0.0462786688699451,0.116958447956422,1.03597176493613,40,dense;round_number;historical,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,11,1
boundary_40__fire,fire,Neither actor dominant minus Park dominant,0.170057122471556,0.0402886290314048,0.0910928605835077,0.249021384359604,1.18537256079687,40,dense;round_number;historical,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,9,0.8
boundary_40__fire,fire,Militia dominant minus Park dominant,0.134717232928318,0.0422472286899269,0.0519141862494336,0.217520279607202,1.14421319278905,40,dense;round_number;historical,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,4,0.3
boundary_40__tree_cover_loss,tree_cover_loss,Neither actor dominant,0.377689927454386,0.135860403805937,0.111408429069681,0.643971425839092,1.45891050464109,40,dense;round_number;historical,park-facing minus outward-facing,profile,valid,"",dense,1,0
boundary_40__tree_cover_loss,tree_cover_loss,Militia dominant,0.177437410388858,0.239158432512293,-0.29130450393429,0.646179324712006,1.19415331397182,40,dense;round_number;historical,park-facing minus outward-facing,profile,valid,"",dense,1,0
boundary_40__tree_cover_loss,tree_cover_loss,Park dominant,0.50368963867288,0.14317225342128,0.223077178381729,0.78430209896403,1.65481569265494,40,dense;round_number;historical,park-facing minus outward-facing,profile,valid,"",dense,1,0
boundary_40__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,0.200252517065528,0.234543132257725,-0.259443574980826,0.659948609111883,1.22171122214506,40,dense;round_number;historical,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,7,0.6
boundary_40__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,-0.125999711218493,0.176395374457325,-0.471728292194307,0.219728869757321,0.881615101377517,40,dense;round_number;historical,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,9,0.8
boundary_40__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,-0.326252228284022,0.26891587734243,-0.853317662746175,0.200813206178132,0.721623150706263,40,dense;round_number;historical,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,9,0.8
boundary_45__agriculture,agriculture,Neither actor dominant,0.225868183671102,0.157214373723548,-0.0822663266790723,0.534002694021275,1.2534104344263,45,dense;non_adjacent,park-facing minus outward-facing,profile,valid,"",dense,10,0.9
boundary_45__agriculture,agriculture,Militia dominant,0.110733432658165,0.144991591461853,-0.173444864668213,0.394911729984542,1.11709708556084,45,dense;non_adjacent,park-facing minus outward-facing,profile,valid,"",dense,8,0.7
boundary_45__agriculture,agriculture,Park dominant,0.110734098011305,0.181632696528811,-0.245259445600058,0.466727641622668,1.11709782882514,45,dense;non_adjacent,park-facing minus outward-facing,profile,valid,"",dense,3,0.2
boundary_45__agriculture,agriculture,Neither actor dominant minus Militia dominant,0.115134751012937,0.235604087593993,-0.34664077528171,0.576910277307583,1.12202462133989,45,dense;non_adjacent,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,4,0.3
boundary_45__agriculture,agriculture,Neither actor dominant minus Park dominant,0.115134085659797,0.283710594464352,-0.440928461522782,0.671196632842375,1.12202387479754,45,dense;non_adjacent,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,11,1
boundary_45__agriculture,agriculture,Militia dominant minus Park dominant,-6.65353140000269e-07,0.272502006758863,-0.534094784315402,0.534093453609122,0.999999334647081,45,dense;non_adjacent,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,11,1
boundary_45__fire,fire,Neither actor dominant,-0.127411079185264,0.0280014025973883,-0.182292819792752,-0.0725293385777767,0.880371695722268,45,dense;non_adjacent,park-facing minus outward-facing,profile,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,9,0.8
boundary_45__fire,fire,Militia dominant,-0.120105976171585,0.0308782627392091,-0.180626259045599,-0.0595856932975697,0.886826449265077,45,dense;non_adjacent,park-facing minus outward-facing,profile,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,7,0.6
boundary_45__fire,fire,Park dominant,-0.25142148743094,0.0288846821591613,-0.308034424167783,-0.194808550694098,0.777694514007127,45,dense;non_adjacent,park-facing minus outward-facing,profile,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,7,0.6
boundary_45__fire,fire,Neither actor dominant minus Militia dominant,-0.0073051030136796,0.0416774170412545,-0.0889913393831943,0.0743811333558351,0.992721514397593,45,dense;non_adjacent,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,11,1
boundary_45__fire,fire,Neither actor dominant minus Park dominant,0.124010408245676,0.040225007730411,0.0451708418162256,0.202849974675127,1.13202765335979,45,dense;non_adjacent,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,9,0.8
boundary_45__fire,fire,Militia dominant minus Park dominant,0.131315511259356,0.0422732447647558,0.0484614740107882,0.214169548507924,1.14032751072865,45,dense;non_adjacent,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,4,0.3
boundary_45__tree_cover_loss,tree_cover_loss,Neither actor dominant,0.519680091240835,0.188262874118467,0.150691638342642,0.888668544139028,1.68148964038213,45,dense;non_adjacent,park-facing minus outward-facing,profile,valid,"",dense,1,0
boundary_45__tree_cover_loss,tree_cover_loss,Militia dominant,0.00134999749280691,0.197994467273217,-0.386712027500892,0.389412022486506,1.00135090914962,45,dense;non_adjacent,park-facing minus outward-facing,profile,valid,"",dense,1,0
boundary_45__tree_cover_loss,tree_cover_loss,Park dominant,-0.0524889003011591,0.161813889159777,-0.369638295252678,0.264660494650359,0.94886485311146,45,dense;non_adjacent,park-facing minus outward-facing,profile,valid,"",dense,1,0
boundary_45__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,0.518330093748028,0.225598258875285,0.0761656313775261,0.960494556118531,1.67922116514589,45,dense;non_adjacent,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,7,0.6
boundary_45__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,0.572168991541994,0.259347739085385,0.0638567634627485,1.08048121962124,1.77210657014883,45,dense;non_adjacent,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,9,0.8
boundary_45__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,0.053838897793966,0.265564551172046,-0.466658058073788,0.574335853661721,1.05531457495348,45,dense;non_adjacent,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,9,0.8
boundary_50__agriculture,agriculture,Neither actor dominant,0.387504838091492,0.148670017285918,0.0961169586301463,0.678892717552839,1.47330008156236,50,dense;round_number,park-facing minus outward-facing,profile,valid,"",dense,10,0.9
boundary_50__agriculture,agriculture,Militia dominant,0.275695904768914,0.154782765261348,-0.0276727405708458,0.579064550108674,1.31744717370365,50,dense;round_number,park-facing minus outward-facing,profile,valid,"",dense,8,0.7
boundary_50__agriculture,agriculture,Park dominant,0.186474923972958,0.162311505600828,-0.131649781281136,0.504599629227053,1.20499440523455,50,dense;round_number,park-facing minus outward-facing,profile,valid,"",dense,3,0.2
boundary_50__agriculture,agriculture,Neither actor dominant minus Militia dominant,0.111808933322578,0.237885416967456,-0.35443791638093,0.578055783026086,1.11829917052429,50,dense;round_number,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,4,0.3
boundary_50__agriculture,agriculture,Neither actor dominant minus Park dominant,0.201029914118534,0.257975641735703,-0.304593052572051,0.70665288080912,1.22266134611272,50,dense;round_number,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,11,1
boundary_50__agriculture,agriculture,Militia dominant minus Park dominant,0.0892209807959559,0.261212345988114,-0.422745809657963,0.601187771249875,1.09332223285071,50,dense;round_number,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,11,1
boundary_50__fire,fire,Neither actor dominant,-0.0195157138914928,0.0209603313191364,-0.060597208381027,0.0215657805980413,0.980673484870857,50,dense;round_number,park-facing minus outward-facing,profile,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,9,0.8
boundary_50__fire,fire,Militia dominant,-0.0318845511777157,0.0231687905842296,-0.0772945462881564,0.013525443932725,0.968618401478058,50,dense;round_number,park-facing minus outward-facing,profile,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,7,0.6
boundary_50__fire,fire,Park dominant,-0.110189475673439,0.0217351056456189,-0.152789499939026,-0.0675894514078531,0.895664412600122,50,dense;round_number,park-facing minus outward-facing,profile,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,7,0.6
boundary_50__fire,fire,Neither actor dominant minus Militia dominant,0.0123688372862229,0.031238691990643,-0.0488578739395773,0.073595548512023,1.01244564771266,50,dense;round_number,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,11,1
boundary_50__fire,fire,Neither actor dominant minus Park dominant,0.0906737617819465,0.0301813309618353,0.0315194400912657,0.149828083472627,1.09491174492906,50,dense;round_number,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,9,0.8
boundary_50__fire,fire,Militia dominant minus Park dominant,0.0783049244957237,0.0317642401931397,0.0160481577208902,0.140561691270557,1.08145236971753,50,dense;round_number,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,4,0.3
boundary_50__tree_cover_loss,tree_cover_loss,Neither actor dominant,0.108124790522884,0.226193296853654,-0.335205924854655,0.551455505900423,1.11418677666184,50,dense;round_number,park-facing minus outward-facing,profile,valid,"",dense,1,0
boundary_50__tree_cover_loss,tree_cover_loss,Militia dominant,-0.257169887038489,0.268534634148435,-0.783488098571061,0.269148324494084,0.773236839689644,50,dense;round_number,park-facing minus outward-facing,profile,valid,"",dense,1,0
boundary_50__tree_cover_loss,tree_cover_loss,Park dominant,-0.483604192427854,0.171321565792076,-0.819388291155332,-0.147820093700375,0.616557191627723,50,dense;round_number,park-facing minus outward-facing,profile,valid,"",dense,1,0
boundary_50__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,0.365294677561372,0.320875725055783,-0.263610187061138,0.994199542183883,1.44093855785383,50,dense;round_number,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,7,0.6
boundary_50__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,0.591728982950738,0.279037285753979,0.0448259525291275,1.13863201337235,1.80711017857138,50,dense;round_number,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,9,0.8
boundary_50__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,0.226434305389365,0.316919464400546,-0.394716430835428,0.847585041614159,1.25412021818817,50,dense;round_number,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,9,0.8
boundary_55__agriculture,agriculture,Neither actor dominant,0.26195086648666,0.178729688764134,-0.0883528864590956,0.612254619432416,1.29946269369324,55,dense;non_adjacent,park-facing minus outward-facing,profile,valid,"",dense,10,0.9
boundary_55__agriculture,agriculture,Militia dominant,0.358366633388038,0.163491563984686,0.0379290562019279,0.678804210574148,1.43099017309018,55,dense;non_adjacent,park-facing minus outward-facing,profile,valid,"",dense,8,0.7
boundary_55__agriculture,agriculture,Park dominant,-0.103097084330369,0.188155345058208,-0.471874784143164,0.265680615482425,0.902039395339689,55,dense;non_adjacent,park-facing minus outward-facing,profile,valid,"",dense,3,0.2
boundary_55__agriculture,agriculture,Neither actor dominant minus Militia dominant,-0.096415766901378,0.258619908296118,-0.60330147284682,0.410469939044064,0.908086385308357,55,dense;non_adjacent,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,4,0.3
boundary_55__agriculture,agriculture,Neither actor dominant minus Park dominant,0.365047950817029,0.298196166716329,-0.219405796274877,0.949501697908936,1.44058308362895,55,dense;non_adjacent,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,11,1
boundary_55__agriculture,agriculture,Militia dominant minus Park dominant,0.461463717718408,0.283903487046886,-0.0949768919788226,1.01790432741564,1.58639431989697,55,dense;non_adjacent,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,11,1
boundary_55__fire,fire,Neither actor dominant,-0.0483377187889014,0.02274702032748,-0.0929210593863627,-0.00375437819144012,0.952811950237505,55,dense;non_adjacent,park-facing minus outward-facing,profile,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,9,0.8
boundary_55__fire,fire,Militia dominant,-0.143152924133479,0.0252228599678054,-0.192588821257474,-0.0937170270094832,0.866621531414912,55,dense;non_adjacent,park-facing minus outward-facing,profile,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,7,0.6
boundary_55__fire,fire,Park dominant,-0.14742078288561,0.0236437792579588,-0.193761738689625,-0.101079827081596,0.862930794501308,55,dense;non_adjacent,park-facing minus outward-facing,profile,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,7,0.6
boundary_55__fire,fire,Neither actor dominant minus Militia dominant,0.0948152053445774,0.033955439906511,0.0282637660486017,0.161366644640553,1.09945566282189,55,dense;non_adjacent,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,11,1
boundary_55__fire,fire,Neither actor dominant minus Park dominant,0.099083064096709,0.032803006451165,0.0347903528677906,0.163375775325627,1.1041580116377,55,dense;non_adjacent,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,9,0.8
boundary_55__fire,fire,Militia dominant minus Park dominant,0.00426785875213168,0.0345637183486058,-0.0634757843829218,0.0720115018871852,1.00427697903137,55,dense;non_adjacent,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,4,0.3
boundary_55__tree_cover_loss,tree_cover_loss,Neither actor dominant,-0.099049274131763,0.151844505452096,-0.396659036068166,0.19856048780464,0.905698079437536,55,dense;non_adjacent,park-facing minus outward-facing,profile,valid,"",dense,1,0
boundary_55__tree_cover_loss,tree_cover_loss,Militia dominant,0.0276700197138456,0.149322077259066,-0.26499587381063,0.320335913238321,1.0280563901025,55,dense;non_adjacent,park-facing minus outward-facing,profile,valid,"",dense,1,0
boundary_55__tree_cover_loss,tree_cover_loss,Park dominant,-0.431991492750163,0.163148353897558,-0.751756390526371,-0.112226594973955,0.649214899695004,55,dense;non_adjacent,park-facing minus outward-facing,profile,valid,"",dense,1,0
boundary_55__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,-0.126719293845609,0.123377503016856,-0.368534756261128,0.115096168569911,0.880980934661803,55,dense;non_adjacent,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,7,0.6
boundary_55__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,0.3329422186184,0.211247399396716,-0.0810950760269118,0.746979513263712,1.3950666872603,55,dense;non_adjacent,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,9,0.8
boundary_55__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,0.459661512464009,0.209159966716283,0.0497155106924978,0.869607514235519,1.58353788643093,55,dense;non_adjacent,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,9,0.8
boundary_60__agriculture,agriculture,Neither actor dominant,-0.304415461880429,0.136886150692624,-0.572707387220294,-0.0361235365405632,0.737554377059259,60,dense;historical,park-facing minus outward-facing,profile,valid,"",dense,10,0.9
boundary_60__agriculture,agriculture,Militia dominant,-0.0169684118415356,0.146350567186539,-0.303810252644162,0.26987342896109,0.983174740823915,60,dense;historical,park-facing minus outward-facing,profile,valid,"",dense,8,0.7
boundary_60__agriculture,agriculture,Park dominant,-0.0488115429276132,0.111147819785054,-0.266657266666468,0.169034180811242,0.952360591876517,60,dense;historical,park-facing minus outward-facing,profile,valid,"",dense,3,0.2
boundary_60__agriculture,agriculture,Neither actor dominant minus Militia dominant,-0.287447050038893,0.209432413516262,-0.697927037726066,0.12303293764828,0.750176287524614,60,dense;historical,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,4,0.3
boundary_60__agriculture,agriculture,Neither actor dominant minus Park dominant,-0.255603918952815,0.1838393605008,-0.615922444475259,0.104714606569628,0.774448652485707,60,dense;historical,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,11,1
boundary_60__agriculture,agriculture,Militia dominant minus Park dominant,0.0318431310860776,0.190618644579538,-0.341762547071657,0.405448809243813,1.03235554810881,60,dense;historical,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,11,1
boundary_60__fire,fire,Neither actor dominant,-0.147988085708985,0.037160467977483,-0.220821264593506,-0.0751549068244649,0.86244139025854,60,dense;historical,park-facing minus outward-facing,profile,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,9,0.8
boundary_60__fire,fire,Militia dominant,-0.207741115149407,0.0412685101984265,-0.288625908833947,-0.126856321464867,0.81241733202925,60,dense;historical,park-facing minus outward-facing,profile,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,7,0.6
boundary_60__fire,fire,Park dominant,-0.130092966382015,0.0383622187131529,-0.205281533426843,-0.054904399337187,0.878013801359746,60,dense;historical,park-facing minus outward-facing,profile,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,7,0.6
boundary_60__fire,fire,Neither actor dominant minus Militia dominant,0.0597530294404213,0.055526673004953,-0.049077249830619,0.168583308711462,1.06157433655968,60,dense;historical,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,11,1
boundary_60__fire,fire,Neither actor dominant minus Park dominant,-0.0178951193269703,0.0534019884837048,-0.122561093457854,0.0867708548039138,0.982264047470451,60,dense;historical,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,9,0.8
boundary_60__fire,fire,Militia dominant minus Park dominant,-0.0776481487673916,0.0563382639928802,-0.188069117144946,0.0327728196101633,0.925289933678823,60,dense;historical,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",dense,4,0.3
boundary_60__tree_cover_loss,tree_cover_loss,Neither actor dominant,-0.0981053814300815,0.161537772777202,-0.414713598216211,0.218502835356048,0.906553364829964,60,dense;historical,park-facing minus outward-facing,profile,valid,"",dense,1,0
boundary_60__tree_cover_loss,tree_cover_loss,Militia dominant,0.309460100839968,0.23079173081455,-0.142883379486212,0.761803581166148,1.36268920073568,60,dense;historical,park-facing minus outward-facing,profile,valid,"",dense,1,0
boundary_60__tree_cover_loss,tree_cover_loss,Park dominant,-0.0698254843569529,0.165176731501311,-0.393565929183564,0.253914960469658,0.932556551412186,60,dense;historical,park-facing minus outward-facing,profile,valid,"",dense,1,0
boundary_60__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,-0.407565482270049,0.249199036935377,-0.895986619645454,0.0808556551053563,0.665267886720274,60,dense;historical,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,7,0.6
boundary_60__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,-0.0282798970731286,0.218069349136123,-0.45568796751202,0.399128173365763,0.972116236229487,60,dense;historical,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,9,0.8
boundary_60__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,0.37928558519692,0.282703774202394,-0.174803630533315,0.933374800927156,1.461240284755,60,dense;historical,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",dense,9,0.8
boundary_0__agriculture,agriculture,Neither actor dominant,0.286485847450869,0.229996977828128,-0.16429994564532,0.737271640547059,1.33173932025468,0,legal,park-facing minus outward-facing,profile,valid,"",non_adjacent,6,1
boundary_0__agriculture,agriculture,Militia dominant,0.221756230967078,0.137786166542745,-0.048299693024539,0.491812154958695,1.24826705192109,0,legal,park-facing minus outward-facing,profile,valid,"",non_adjacent,4,0.6
boundary_0__agriculture,agriculture,Park dominant,-0.346961114977916,0.158116616597485,-0.656863988866315,-0.0370582410895171,0.706832812932916,0,legal,park-facing minus outward-facing,profile,valid,"",non_adjacent,2,0.2
boundary_0__agriculture,agriculture,Neither actor dominant minus Militia dominant,0.0647296164837915,0.290673749570715,-0.504980463926025,0.634439696893608,1.06687052117984,0,legal,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",non_adjacent,3,0.4
boundary_0__agriculture,agriculture,Neither actor dominant minus Park dominant,0.633446962428786,0.311439815058039,0.0230361415632143,1.24385778329436,1.88409379967632,0,legal,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",non_adjacent,6,1
boundary_0__agriculture,agriculture,Militia dominant minus Park dominant,0.568717345944994,0.22051748120104,0.136511024829467,1.00092366706052,1.76600043048591,0,legal,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,valid,"",non_adjacent,6,1
boundary_0__fire,fire,Neither actor dominant,0.170288429758373,0.0297450591051261,0.111989185194311,0.228587674322435,1.18564677782075,0,legal,park-facing minus outward-facing,profile,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",non_adjacent,5,0.8
boundary_0__fire,fire,Militia dominant,0.0107091233715076,0.0330098626703633,-0.0539890185970177,0.0754072653400329,1.01076667127895,0,legal,park-facing minus outward-facing,profile,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",non_adjacent,4,0.6
boundary_0__fire,fire,Park dominant,0.0678282180423288,0.0305524668753538,0.00794648332778246,0.127709952756875,1.07018145482248,0,legal,park-facing minus outward-facing,profile,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",non_adjacent,4,0.6
boundary_0__fire,fire,Neither actor dominant minus Militia dominant,0.159579306386865,0.0444340886528708,0.0724900929413787,0.246668519832352,1.17301728629468,0,legal,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",non_adjacent,6,1
boundary_0__fire,fire,Neither actor dominant minus Park dominant,0.102460211716044,0.0426402589370402,0.0188868399079833,0.186033583524105,1.10789321986281,0,legal,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",non_adjacent,5,0.8
boundary_0__fire,fire,Militia dominant minus Park dominant,-0.0571190946708212,0.0449781665061582,-0.145274681113537,0.0310364917718946,0.944481579945351,0,legal,difference between profile-specific park-facing minus outward-facing contrasts,pairwise,strict_valid,"Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",non_adjacent,2,0.2
boundary_0__tree_cover_loss,tree_cover_loss,Neither actor dominant,-0.846081473790374,0.227997755104005,-1.29294886235021,-0.399214085230542,0.429093054297882,0,legal,park-facing minus outward-facing,profile,valid,"",non_adjacent,1,0
