cell,event_year,SESU_ID,landscape_group,park_side,signed_distance_km,governance_profile_at_event,postevent_class,classification_reason,side,cropland_fraction_year_minus1,cropland_fraction_year0,cropland_fraction_year_plus1,cropland_fraction_year_plus2,cropland_fraction_year_plus3,right_censored_by_calendar,in_5km,in_10km,in_20km
108800,2006,1,Depression,outside,16.800296875,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,TRUE
111956,2006,1,Depression,outside,6.02079736328125,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,TRUE,TRUE
112395,2006,1,Depression,outside,9.0138779296875,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,TRUE,TRUE
112854,2006,1,Depression,outside,3.90512475585938,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,TRUE,TRUE,TRUE
113753,2006,1,Depression,outside,1.58113879394531,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,TRUE,TRUE,TRUE
114182,2006,1,Depression,outside,8.321658203125,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,TRUE,TRUE
115082,2006,1,Depression,outside,5.31507275390625,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,TRUE,TRUE
115085,2006,1,Depression,outside,4.03112890625,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,TRUE,TRUE,TRUE
115526,2006,1,Depression,outside,6.26498193359375,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,TRUE,TRUE
129625,2006,1,Depression,outside,28.692333984375,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
1681,2007,1,Depression,outside,71.39503125,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
7927,2007,1,Depression,outside,65.40833203125,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
8363,2007,1,Depression,outside,65.03076171875,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
15041,2007,1,Depression,outside,58.3630859375,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
19962,2007,1,Depression,outside,53.36665625,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
21186,2007,1,Depression,outside,58.30951953125,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
22131,2007,1,Depression,outside,49.20619921875,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
24367,2007,1,Depression,outside,46.6717265625,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
25847,2007,1,Depression,outside,44.34241796875,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
29759,2007,1,Depression,outside,41.3672578125,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
30184,2007,1,Depression,outside,40.0125,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
30631,2007,1,Depression,outside,39.51265625,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
31200,2007,1,Depression,outside,38,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
31510,2007,1,Depression,outside,39.4271484375,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
33426,2007,1,Depression,outside,35.6721171875,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
34165,2007,1,Depression,outside,41.76421875,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
34194,2007,1,Depression,outside,36.28360546875,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
34322,2007,1,Depression,outside,34.5904609375,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
34637,2007,1,Depression,outside,36.266375,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
35058,2007,1,Depression,outside,41.18858984375,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
35510,2007,1,Depression,outside,39.4461640625,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
39536,2007,1,Depression,outside,34.82096875,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
40405,2007,1,Depression,outside,42.1099765625,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
40421,2007,1,Depression,outside,36.62308203125,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
41767,2007,1,Depression,outside,33.90058984375,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
41887,2007,1,Depression,outside,27.61340234375,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
56493,2007,1,Depression,outside,34.6301875,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
57382,2007,1,Depression,outside,36.7491484375,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
58282,2007,1,Depression,outside,33.59315234375,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
60512,2007,1,Depression,outside,35.5105625,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
64975,2007,1,Depression,outside,37.8714921875,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
67331,2007,1,Depression,outside,2.5,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,TRUE,TRUE,TRUE
67779,2007,1,Depression,outside,2.5,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,TRUE,TRUE,TRUE
79712,2007,1,Depression,outside,32.8709609375,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
80606,2007,1,Depression,outside,32.442255859375,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
81598,2007,1,Depression,inside,-2.5,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,inside,,,,,,FALSE,TRUE,TRUE,TRUE
83381,2007,1,Depression,outside,0.5,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,TRUE,TRUE,TRUE
83735,2007,1,Depression,outside,31.1488359375,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
84175,2007,1,Depression,outside,34.3402109375,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
84620,2007,1,Depression,outside,35.17101171875,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
84622,2007,1,Depression,outside,34.20526171875,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
85516,2007,1,Depression,outside,33.95585546875,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
85964,2007,1,Depression,outside,33.35416015625,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
86502,2007,1,Depression,outside,1,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,TRUE,TRUE,TRUE
87393,2007,1,Depression,inside,-1.11803393554687,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,inside,,,,,,FALSE,TRUE,TRUE,TRUE
92204,2007,1,Depression,outside,41.50301171875,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
95316,2007,1,Depression,outside,49.62358203125,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
95317,2007,1,Depression,outside,49.12483984375,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
98021,2007,1,Depression,outside,38.0032890625,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
103454,2007,1,Depression,outside,6.02079736328125,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,TRUE,TRUE
105222,2007,1,Depression,outside,15.4434453125,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,TRUE
108383,2007,1,Depression,outside,7.9056943359375,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,TRUE,TRUE
113738,2007,1,Depression,outside,7.38241162109375,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,TRUE,TRUE
139398,2007,1,Depression,outside,19.798990234375,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,TRUE
143919,2007,1,Depression,outside,38.5875625,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
778,2008,1,Depression,outside,72.9931484375,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
2568,2008,1,Depression,outside,70.859015625,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
2956,2008,1,Depression,outside,71.0281640625,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
6582,2008,1,Depression,outside,67.0074609375,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
8369,2008,1,Depression,outside,65.001921875,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
9322,2008,1,Depression,outside,63.7377421875,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
9769,2008,1,Depression,outside,63.24753125,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
9775,2008,1,Depression,outside,63.90813671875,Neither actor dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
