analysis,governance_profile,estimate,replicate
annual_presence,Militia dominant,-0.219008345199293,114
annual_presence,Park dominant,-0.171335780420802,114
first_crossing_full,Neither actor dominant,0.38021962762722,115
first_crossing_full,Militia dominant,0.175206128777289,115
first_crossing_full,Park dominant,-0.263229059919493,115
first_crossing_restricted,Neither actor dominant,0.295642312223076,115
first_crossing_restricted,Militia dominant,0.0834672356022462,115
first_crossing_restricted,Park dominant,-0.0887212097690235,115
persistence_corrected,Neither actor dominant,0.440468633588081,115
persistence_corrected,Militia dominant,0.114071876098225,115
persistence_corrected,Park dominant,-0.210988844540574,115
annual_presence,Neither actor dominant,-2.07557062118583,115
annual_presence,Militia dominant,-1.85785182160841,115
annual_presence,Park dominant,-1.62764592594815,115
first_crossing_full,Neither actor dominant,0.645817244158912,116
first_crossing_full,Militia dominant,0.078960220861758,116
first_crossing_full,Park dominant,-0.0532552563780138,116
first_crossing_restricted,Neither actor dominant,0.588059658287035,116
first_crossing_restricted,Militia dominant,0.0190520458205168,116
first_crossing_restricted,Park dominant,0.106862955916288,116
persistence_corrected,Neither actor dominant,0.644183527895266,116
persistence_corrected,Militia dominant,-0.0474858834998047,116
persistence_corrected,Park dominant,0.148338853581073,116
annual_presence,Neither actor dominant,-0.389456733222993,116
annual_presence,Militia dominant,-0.26286765235266,116
annual_presence,Park dominant,-0.0174184190412363,116
first_crossing_full,Neither actor dominant,0.173588080048288,117
first_crossing_full,Militia dominant,0.159766034225314,117
first_crossing_full,Park dominant,-0.478010353047419,117
first_crossing_restricted,Neither actor dominant,0.113232073559291,117
first_crossing_restricted,Militia dominant,0.0956354786698621,117
first_crossing_restricted,Park dominant,-0.432662742218775,117
persistence_corrected,Neither actor dominant,0.0905163843562919,117
persistence_corrected,Militia dominant,0.0825784627480734,117
persistence_corrected,Park dominant,-0.342422168753577,117
annual_presence,Neither actor dominant,-1.70552826797728,117
annual_presence,Militia dominant,-1.54508930280997,117
annual_presence,Park dominant,-1.46155071531049,117
first_crossing_full,Neither actor dominant,0.218982564351946,118
first_crossing_full,Militia dominant,0.538130090225292,118
first_crossing_full,Park dominant,0.145349447652529,118
first_crossing_restricted,Neither actor dominant,0.178286481154521,118
first_crossing_restricted,Militia dominant,0.4947972978645,118
first_crossing_restricted,Park dominant,0.320605470668872,118
persistence_corrected,Neither actor dominant,0.231703892953859,118
persistence_corrected,Militia dominant,0.504800444031132,118
persistence_corrected,Park dominant,0.291971870955397,118
annual_presence,Neither actor dominant,-0.131516470232279,118
annual_presence,Militia dominant,0.0504554147292877,118
annual_presence,Park dominant,0.267712423932536,118
first_crossing_full,Neither actor dominant,0.212147621250802,119
first_crossing_full,Militia dominant,0.103074765451619,119
first_crossing_full,Park dominant,-0.482198529704179,119
first_crossing_restricted,Neither actor dominant,0.142551775124139,119
first_crossing_restricted,Militia dominant,0.0278399278408904,119
first_crossing_restricted,Park dominant,-0.355675112848924,119
persistence_corrected,Neither actor dominant,0.191770424602598,119
persistence_corrected,Militia dominant,0.0498928257107293,119
persistence_corrected,Park dominant,-0.411678932345089,119
annual_presence,Neither actor dominant,-1.88946929327154,119
annual_presence,Militia dominant,-1.55711931165564,119
annual_presence,Park dominant,-1.31539852638173,119
first_crossing_full,Neither actor dominant,0.0157870116154624,120
first_crossing_full,Militia dominant,0.458982192086814,120
first_crossing_full,Park dominant,-0.543326167143517,120
first_crossing_restricted,Neither actor dominant,-0.0420049286153942,120
first_crossing_restricted,Militia dominant,0.393430640701902,120
first_crossing_restricted,Park dominant,-0.505923874750102,120
persistence_corrected,Neither actor dominant,-0.0483818207572482,120
persistence_corrected,Militia dominant,0.407358287140318,120
persistence_corrected,Park dominant,-0.351763463752551,120
annual_presence,Neither actor dominant,-1.67456127525933,120
annual_presence,Militia dominant,-1.37717966006565,120
annual_presence,Park dominant,-1.12885294643579,120
first_crossing_full,Neither actor dominant,0.257968185806486,121
first_crossing_full,Militia dominant,0.190515136493293,121
first_crossing_full,Park dominant,-0.524761415402115,121
first_crossing_restricted,Neither actor dominant,0.150534403849832,121
first_crossing_restricted,Militia dominant,0.0739995008838914,121
first_crossing_restricted,Park dominant,-0.259667024706636,121
persistence_corrected,Neither actor dominant,0.121182697141552,121
persistence_corrected,Militia dominant,0.0267126388963711,121
persistence_corrected,Park dominant,-0.225066715309459,121
annual_presence,Neither actor dominant,-1.59045524605264,121
annual_presence,Militia dominant,-1.47711735521513,121
annual_presence,Park dominant,-1.46294631802737,121
first_crossing_full,Neither actor dominant,0.468579121365242,122
first_crossing_full,Militia dominant,0.238322283555525,122
first_crossing_full,Park dominant,-0.341721498330269,122
first_crossing_restricted,Neither actor dominant,0.416918426943926,122
first_crossing_restricted,Militia dominant,0.182822137347002,122
first_crossing_restricted,Park dominant,-0.338371784459291,122
persistence_corrected,Neither actor dominant,0.46384795260539,122
persistence_corrected,Militia dominant,0.131973923678785,122
persistence_corrected,Park dominant,-0.265051102211909,122
annual_presence,Neither actor dominant,-1.72816847384235,122
annual_presence,Militia dominant,-1.57311181908711,122
annual_presence,Park dominant,-1.44249738834107,122
first_crossing_full,Neither actor dominant,0.508008417725908,123
first_crossing_full,Militia dominant,0.290238309265043,123
first_crossing_full,Park dominant,-0.3406499240226,123
first_crossing_restricted,Neither actor dominant,0.405750128329549,123
first_crossing_restricted,Militia dominant,0.180985302562259,123
first_crossing_restricted,Park dominant,-0.0783636335885048,123
persistence_corrected,Neither actor dominant,0.400597004093767,123
persistence_corrected,Militia dominant,0.13192383859093,123
persistence_corrected,Park dominant,-0.0136582124311986,123
annual_presence,Neither actor dominant,-1.36181366881691,123
annual_presence,Militia dominant,-1.1678157261373,123
annual_presence,Park dominant,-1.00174248656917,123
first_crossing_full,Neither actor dominant,0.155415518677644,124
first_crossing_full,Militia dominant,0.148093638414758,124
first_crossing_full,Park dominant,-0.13661338253975,124
first_crossing_restricted,Neither actor dominant,0.0939754310917542,124
first_crossing_restricted,Militia dominant,0.0813588991160241,124
first_crossing_restricted,Park dominant,0.054957243249297,124
persistence_corrected,Neither actor dominant,0.168860865845159,124
persistence_corrected,Militia dominant,0.00998863115179654,124
persistence_corrected,Park dominant,-0.0266328951010261,124
annual_presence,Neither actor dominant,-1.65930107002509,124
annual_presence,Militia dominant,-1.47581059037459,124
annual_presence,Park dominant,-1.3060149883999,124
first_crossing_full,Neither actor dominant,-0.0794338587052588,125
first_crossing_full,Militia dominant,-0.133253235387783,125
first_crossing_full,Park dominant,0.0174939846256405,125
first_crossing_restricted,Neither actor dominant,-0.0657303017086789,125
first_crossing_restricted,Militia dominant,-0.118578032529036,125
first_crossing_restricted,Park dominant,-0.0591917110814205,125
persistence_corrected,Neither actor dominant,-0.000270267151585971,125
persistence_corrected,Militia dominant,-0.129507962271058,125
persistence_corrected,Park dominant,-0.128440066297179,125
annual_presence,Neither actor dominant,-0.495441010130096,125
annual_presence,Militia dominant,-0.392139683990545,125
annual_presence,Park dominant,-0.262990605437739,125
first_crossing_full,Neither actor dominant,-0.00578004506143126,126
first_crossing_full,Militia dominant,0.268740076395,126
first_crossing_full,Park dominant,-0.321875890867813,126
first_crossing_restricted,Neither actor dominant,-0.0453503455442046,126
first_crossing_restricted,Militia dominant,0.227142242600876,126
first_crossing_restricted,Park dominant,-0.319678046997562,126
persistence_corrected,Neither actor dominant,-0.0537028481303626,126
persistence_corrected,Militia dominant,0.203558304438126,126
persistence_corrected,Park dominant,-0.29094767294612,126
annual_presence,Neither actor dominant,-1.69618607270697,126
annual_presence,Militia dominant,-1.45334549540751,126
annual_presence,Park dominant,-1.22074964594996,126
first_crossing_full,Neither actor dominant,0.652965149496566,127
first_crossing_full,Militia dominant,0.346363796040596,127
first_crossing_full,Park dominant,-0.441403729082435,127
first_crossing_restricted,Neither actor dominant,0.563643994140482,127
first_crossing_restricted,Militia dominant,0.246691294821716,127
first_crossing_restricted,Park dominant,-0.298821319156497,127
persistence_corrected,Neither actor dominant,0.592683214431826,127
persistence_corrected,Militia dominant,0.291900212430063,127
persistence_corrected,Park dominant,-0.335737188315373,127
annual_presence,Neither actor dominant,-1.61632717269923,127
annual_presence,Militia dominant,-1.44546236365289,127
annual_presence,Park dominant,-1.32817609200012,127
first_crossing_full,Neither actor dominant,0.288122276657097,128
first_crossing_full,Militia dominant,0.0556565433544386,128
first_crossing_full,Park dominant,-0.82919629501826,128
first_crossing_restricted,Neither actor dominant,0.192545403005534,128
first_crossing_restricted,Militia dominant,-0.0457261157832489,128
first_crossing_restricted,Park dominant,-0.705906431301449,128
persistence_corrected,Neither actor dominant,0.240052004219931,128
persistence_corrected,Militia dominant,-0.0548189881830786,128
persistence_corrected,Park dominant,-0.732686286371828,128
annual_presence,Neither actor dominant,-2.28613009810302,128
annual_presence,Militia dominant,-2.11582997583994,128
annual_presence,Park dominant,-1.97090340061869,128
first_crossing_full,Neither actor dominant,0.159517453799921,129
first_crossing_full,Militia dominant,0.500268929186901,129
first_crossing_full,Park dominant,0.0259946843243851,129
first_crossing_restricted,Neither actor dominant,0.0883452725551204,129
first_crossing_restricted,Militia dominant,0.425353730736019,129
first_crossing_restricted,Park dominant,0.242878099122268,129
persistence_corrected,Neither actor dominant,0.127425721379304,129
persistence_corrected,Militia dominant,0.444787359395722,129
persistence_corrected,Park dominant,0.228141415530553,129
annual_presence,Neither actor dominant,-0.916474975101788,129
annual_presence,Militia dominant,-0.473046194574534,129
annual_presence,Park dominant,-0.109191120456407,129
first_crossing_full,Neither actor dominant,0.765671080261389,130
first_crossing_full,Militia dominant,0.302104788591376,130
first_crossing_full,Park dominant,-0.308075012559313,130
first_crossing_restricted,Neither actor dominant,0.710679350596653,130
first_crossing_restricted,Militia dominant,0.240780203596272,130
first_crossing_restricted,Park dominant,-0.274657876494473,130
persistence_corrected,Neither actor dominant,0.820575070765544,130
persistence_corrected,Militia dominant,0.197658218241703,130
persistence_corrected,Park dominant,-0.314511380747586,130
annual_presence,Neither actor dominant,-0.55019461862592,130
annual_presence,Militia dominant,-0.367933210033908,130
annual_presence,Park dominant,-0.189399939585531,130
first_crossing_full,Neither actor dominant,0.52237757096896,131
first_crossing_full,Militia dominant,0.50885560163454,131
first_crossing_full,Park dominant,0.0969501949453704,131
first_crossing_restricted,Neither actor dominant,0.46563040496027,131
first_crossing_restricted,Militia dominant,0.449026860234513,131
first_crossing_restricted,Park dominant,0.260565027743777,131
persistence_corrected,Neither actor dominant,0.538756695248061,131
