cell,SESU_ID,signed_distance_km,side,event_year,x_m,y_m,in_10km,old_event_year,old_side,old_distance,old_in_10km,matches
10536,1,62.514,outside,2014,459250,9126250,FALSE,2014,outside,62.514,FALSE,TRUE
10537,1,62.57994921875,outside,2018,459750,9126250,FALSE,2018,outside,62.57994921875,FALSE,TRUE
10561,1,62.6996796875,outside,2019,471750,9126250,FALSE,2019,outside,62.6996796875,FALSE,TRUE
10562,1,62.74153515625,outside,2015,472250,9126250,FALSE,2015,outside,62.74153515625,FALSE,TRUE
10563,1,62.78733984375,outside,2003,472750,9126250,FALSE,2003,outside,62.78733984375,FALSE,TRUE
10564,1,62.83708984375,outside,2017,473250,9126250,FALSE,2017,outside,62.83708984375,FALSE,TRUE
10568,1,63.0753515625,outside,2018,475250,9126250,FALSE,2018,outside,63.0753515625,FALSE,TRUE
10569,1,63.14467578125,outside,2021,475750,9126250,FALSE,2021,outside,63.14467578125,FALSE,TRUE
10571,1,63.2949453125,outside,2022,476750,9126250,FALSE,2022,outside,63.2949453125,FALSE,TRUE
10572,1,63.37586328125,outside,2018,477250,9126250,FALSE,2018,outside,63.37586328125,FALSE,TRUE
10573,1,63.4606171875,outside,2020,477750,9126250,FALSE,2020,outside,63.4606171875,FALSE,TRUE
10575,1,63.64157421875,outside,2019,478750,9126250,FALSE,2019,outside,63.64157421875,FALSE,TRUE
10576,1,63.7377421875,outside,2020,479250,9126250,FALSE,2020,outside,63.7377421875,FALSE,TRUE
10577,1,63.7377421875,outside,2021,479750,9126250,FALSE,2021,outside,63.7377421875,FALSE,TRUE
10660,1,61.9838671875,outside,2008,521250,9126250,FALSE,2008,outside,61.9838671875,FALSE,TRUE
10662,1,62.169125,outside,2003,522250,9126250,FALSE,2003,outside,62.169125,FALSE,TRUE
10665,1,62.47599609375,outside,2017,523750,9126250,FALSE,2017,outside,62.47599609375,FALSE,TRUE
10666,1,62.58594140625,outside,2008,524250,9126250,FALSE,2008,outside,62.58594140625,FALSE,TRUE
10669,1,62.9384609375,outside,2020,525750,9126250,FALSE,2020,outside,62.9384609375,FALSE,TRUE
10670,1,63.0634609375,outside,2019,526250,9126250,FALSE,2019,outside,63.0634609375,FALSE,TRUE
10905,1,68.42696875,outside,2018,420250,9125750,FALSE,2018,outside,68.42696875,FALSE,TRUE
10984,1,62.08462109375,outside,2016,459750,9125750,FALSE,2016,outside,62.08462109375,FALSE,TRUE
10985,1,62.155046875,outside,2018,460250,9125750,FALSE,2018,outside,62.155046875,FALSE,TRUE
11011,1,62.33979296875,outside,2018,473250,9125750,FALSE,2018,outside,62.33979296875,FALSE,TRUE
11019,1,62.882828125,outside,2018,477250,9125750,FALSE,2018,outside,62.882828125,FALSE,TRUE
11020,1,62.96824609375,outside,2019,477750,9125750,FALSE,2019,outside,62.96824609375,FALSE,TRUE
11096,1,60.749484375,outside,2022,515750,9125750,FALSE,2022,outside,60.749484375,FALSE,TRUE
11106,1,61.4043984375,outside,2013,520750,9125750,FALSE,2013,outside,61.4043984375,FALSE,TRUE
11107,1,61.49187109375,outside,2002,521250,9125750,FALSE,2002,outside,61.49187109375,FALSE,TRUE
11109,1,61.6786015625,outside,2005,522250,9125750,FALSE,2005,outside,61.6786015625,FALSE,TRUE
11117,1,62.57994921875,outside,2019,526250,9125750,FALSE,2019,outside,62.57994921875,FALSE,TRUE
11118,1,62.7096484375,outside,2011,526750,9125750,FALSE,2011,outside,62.7096484375,FALSE,TRUE
11428,1,61.40032421875,outside,2020,458250,9125250,FALSE,2020,outside,61.40032421875,FALSE,TRUE
11432,1,61.660359375,outside,2018,460250,9125250,FALSE,2018,outside,61.660359375,FALSE,TRUE
11453,1,61.6299453125,outside,2020,470750,9125250,FALSE,2020,outside,61.6299453125,FALSE,TRUE
11464,1,62.2294140625,outside,2020,476250,9125250,FALSE,2020,outside,62.2294140625,FALSE,TRUE
11465,1,62.307703125,outside,2014,476750,9125250,FALSE,2014,outside,62.307703125,FALSE,TRUE
11466,1,62.38990234375,outside,2018,477250,9125250,FALSE,2018,outside,62.38990234375,FALSE,TRUE
11492,1,61.53251171875,outside,2017,490250,9125250,FALSE,2017,outside,61.53251171875,FALSE,TRUE
11556,1,61.188234375,outside,2016,522250,9125250,FALSE,2016,outside,61.188234375,FALSE,TRUE
11559,1,61.5,outside,2003,523750,9125250,FALSE,2003,outside,61.5,FALSE,TRUE
11564,1,62.09669921875,outside,2021,526250,9125250,FALSE,2021,outside,62.09669921875,FALSE,TRUE
11565,1,62.22740625,outside,2021,526750,9125250,FALSE,2021,outside,62.22740625,FALSE,TRUE
11567,1,62.5,outside,2015,527750,9125250,FALSE,2015,outside,62.5,FALSE,TRUE
11568,1,62.64183984375,outside,2018,528250,9125250,FALSE,2018,outside,62.64183984375,FALSE,TRUE
11805,1,66.2514140625,outside,2017,423250,9124750,FALSE,2017,outside,66.2514140625,FALSE,TRUE
11911,1,61.7353203125,outside,2017,476250,9124750,FALSE,2017,outside,61.7353203125,FALSE,TRUE
11913,1,61.89709375,outside,2021,477250,9124750,FALSE,2021,outside,61.89709375,FALSE,TRUE
11996,1,60.104078125,outside,2021,518750,9124750,FALSE,2021,outside,60.104078125,FALSE,TRUE
11999,1,60.334484375,outside,2012,520250,9124750,FALSE,2012,outside,60.334484375,FALSE,TRUE
12003,1,60.6980234375,outside,2014,522250,9124750,FALSE,2014,outside,60.6980234375,FALSE,TRUE
12004,1,60.79884765625,outside,2021,522750,9124750,FALSE,2021,outside,60.79884765625,FALSE,TRUE
12006,1,61.01229296875,outside,2016,523750,9124750,FALSE,2016,outside,61.01229296875,FALSE,TRUE
12012,1,61.7454453125,outside,2022,526750,9124750,FALSE,2022,outside,61.7454453125,FALSE,TRUE
12013,1,61.88093359375,outside,2022,527250,9124750,FALSE,2022,outside,61.88093359375,FALSE,TRUE
12029,1,64.53875,outside,2017,535250,9124750,FALSE,2017,outside,64.53875,FALSE,TRUE
12363,1,61.6786015625,outside,2022,478750,9124250,FALSE,2022,outside,61.6786015625,FALSE,TRUE
12375,1,60.96310546875,outside,2019,484750,9124250,FALSE,2019,outside,60.96310546875,FALSE,TRUE
12445,1,59.7599375,outside,2010,519750,9124250,FALSE,2010,outside,59.7599375,FALSE,TRUE
12447,1,59.9270390625,outside,2019,520750,9124250,FALSE,2019,outside,59.9270390625,FALSE,TRUE
12448,1,60.0166640625,outside,2018,521250,9124250,FALSE,2018,outside,60.0166640625,FALSE,TRUE
12449,1,60.11031640625,outside,2004,521750,9124250,FALSE,2004,outside,60.11031640625,FALSE,TRUE
12450,1,60.20797265625,outside,2016,522250,9124250,FALSE,2016,outside,60.20797265625,FALSE,TRUE
12454,1,60.6382734375,outside,2002,524250,9124250,FALSE,2002,outside,60.6382734375,FALSE,TRUE
12458,1,61.1310078125,outside,2014,526250,9124250,FALSE,2014,outside,61.1310078125,FALSE,TRUE
12459,1,61.2637734375,outside,2014,526750,9124250,FALSE,2014,outside,61.2637734375,FALSE,TRUE
12460,1,61.40032421875,outside,2016,527250,9124250,FALSE,2016,outside,61.40032421875,FALSE,TRUE
12465,1,62.13895703125,outside,2010,529750,9124250,FALSE,2010,outside,62.13895703125,FALSE,TRUE
12779,1,60.0520625,outside,2020,463250,9123750,FALSE,2020,outside,60.0520625,FALSE,TRUE
12780,1,60.03332421875,outside,2005,463750,9123750,FALSE,2005,outside,60.03332421875,FALSE,TRUE
12799,1,60.3510546875,outside,2004,473250,9123750,FALSE,2004,outside,60.3510546875,FALSE,TRUE
12800,1,60.406953125,outside,2018,473750,9123750,FALSE,2018,outside,60.406953125,FALSE,TRUE
12806,1,60.827625,outside,2002,476750,9123750,FALSE,2002,outside,60.827625,FALSE,TRUE
12810,1,61.188234375,outside,2021,478750,9123750,FALSE,2021,outside,61.188234375,FALSE,TRUE
12819,1,60.67124609375,outside,2014,483250,9123750,FALSE,2014,outside,60.67124609375,FALSE,TRUE
12879,1,58.57687109375,outside,2009,513250,9123750,FALSE,2009,outside,58.57687109375,FALSE,TRUE
12887,1,58.91731640625,outside,2022,517250,9123750,FALSE,2022,outside,58.91731640625,FALSE,TRUE
12893,1,59.348546875,outside,2019,520250,9123750,FALSE,2019,outside,59.348546875,FALSE,TRUE
12899,1,59.9270390625,outside,2019,523250,9123750,FALSE,2019,outside,59.9270390625,FALSE,TRUE
12901,1,60.151890625,outside,2020,524250,9123750,FALSE,2020,outside,60.151890625,FALSE,TRUE
12905,1,60.648578125,outside,2018,526250,9123750,FALSE,2018,outside,60.648578125,FALSE,TRUE
12907,1,60.92003125,outside,2006,527250,9123750,FALSE,2006,outside,60.92003125,FALSE,TRUE
13134,1,67.6017734375,outside,2018,417250,9123250,FALSE,2018,outside,67.6017734375,FALSE,TRUE
13168,1,61.1310078125,outside,2009,434250,9123250,FALSE,2009,outside,61.1310078125,FALSE,TRUE
13226,1,59.55249609375,outside,2014,463250,9123250,FALSE,2014,outside,59.55249609375,FALSE,TRUE
13227,1,59.53360546875,outside,2018,463750,9123250,FALSE,2018,outside,59.53360546875,FALSE,TRUE
13251,1,60.17682421875,outside,2014,475750,9123250,FALSE,2014,outside,60.17682421875,FALSE,TRUE
13253,1,60.334484375,outside,2021,476750,9123250,FALSE,2021,outside,60.334484375,FALSE,TRUE
13256,1,60.60115625,outside,2001,478250,9123250,FALSE,2001,outside,60.60115625,FALSE,TRUE
13257,1,60.6980234375,outside,2002,478750,9123250,FALSE,2002,outside,60.6980234375,FALSE,TRUE
13266,1,60.17682421875,outside,2009,483250,9123250,FALSE,2009,outside,60.17682421875,FALSE,TRUE
13272,1,59.80175390625,outside,2017,486250,9123250,FALSE,2017,outside,59.80175390625,FALSE,TRUE
13324,1,58.03447265625,outside,2022,512250,9123250,FALSE,2022,outside,58.03447265625,FALSE,TRUE
13325,1,58.05385546875,outside,2013,512750,9123250,FALSE,2013,outside,58.05385546875,FALSE,TRUE
13326,1,58.07753515625,outside,2021,513250,9123250,FALSE,2021,outside,58.07753515625,FALSE,TRUE
13331,1,58.26019140625,outside,2013,515750,9123250,FALSE,2013,outside,58.26019140625,FALSE,TRUE
13332,1,58.30951953125,outside,2014,516250,9123250,FALSE,2014,outside,58.30951953125,FALSE,TRUE
13333,1,58.3630859375,outside,2017,516750,9123250,FALSE,2017,outside,58.3630859375,FALSE,TRUE
13334,1,58.42088671875,outside,2019,517250,9123250,FALSE,2019,outside,58.42088671875,FALSE,TRUE
13342,1,59.03388671875,outside,2019,521250,9123250,FALSE,2019,outside,59.03388671875,FALSE,TRUE
13348,1,59.665734375,outside,2022,524250,9123250,FALSE,2022,outside,59.665734375,FALSE,TRUE
13352,1,60.1664375,outside,2015,526250,9123250,FALSE,2015,outside,60.1664375,FALSE,TRUE
13631,1,59.0444765625,outside,2018,442250,9122750,FALSE,2018,outside,59.0444765625,FALSE,TRUE
13682,1,59.00847265625,outside,2011,467750,9122750,FALSE,2011,outside,59.00847265625,FALSE,TRUE
13700,1,59.84145703125,outside,2014,476750,9122750,FALSE,2014,outside,59.84145703125,FALSE,TRUE
13714,1,59.60914453125,outside,2008,483750,9122750,FALSE,2008,outside,59.60914453125,FALSE,TRUE
13717,1,59.4138046875,outside,2017,485250,9122750,FALSE,2017,outside,59.4138046875,FALSE,TRUE
13719,1,59.30430078125,outside,2019,486250,9122750,FALSE,2019,outside,59.30430078125,FALSE,TRUE
13771,1,57.5347734375,outside,2019,512250,9122750,FALSE,2019,outside,57.5347734375,FALSE,TRUE
13772,1,57.5543203125,outside,2022,512750,9122750,FALSE,2022,outside,57.5543203125,FALSE,TRUE
13778,1,57.7624453125,outside,2013,515750,9122750,FALSE,2013,outside,57.7624453125,FALSE,TRUE
13779,1,57.8121953125,outside,2014,516250,9122750,FALSE,2014,outside,57.8121953125,FALSE,TRUE
13780,1,57.8662265625,outside,2012,516750,9122750,FALSE,2012,outside,57.8662265625,FALSE,TRUE
13781,1,57.92451953125,outside,2017,517250,9122750,FALSE,2017,outside,57.92451953125,FALSE,TRUE
13784,1,58.1248671875,outside,2009,518750,9122750,FALSE,2009,outside,58.1248671875,FALSE,TRUE
13785,1,58.2000859375,outside,2021,519250,9122750,FALSE,2021,outside,58.2000859375,FALSE,TRUE
13800,1,59.82056640625,outside,2002,526750,9122750,FALSE,2002,outside,59.82056640625,FALSE,TRUE
13802,1,60.104078125,outside,2016,527750,9122750,FALSE,2016,outside,60.104078125,FALSE,TRUE
13911,1,108.3339765625,outside,2017,358750,9122250,FALSE,2017,outside,108.3339765625,FALSE,TRUE
14038,1,64.40496875,outside,2014,422250,9122250,FALSE,2014,outside,64.40496875,FALSE,TRUE
14077,1,58.61953515625,outside,2022,441750,9122250,FALSE,2022,outside,58.61953515625,FALSE,TRUE
14160,1,59.1882578125,outside,2021,483250,9122250,FALSE,2021,outside,59.1882578125,FALSE,TRUE
14163,1,58.97880859375,outside,2017,484750,9122250,FALSE,2017,outside,58.97880859375,FALSE,TRUE
14166,1,58.80688671875,outside,2013,486250,9122250,FALSE,2013,outside,58.80688671875,FALSE,TRUE
14227,1,57.36941796875,outside,2014,516750,9122250,FALSE,2014,outside,57.36941796875,FALSE,TRUE
14229,1,57.4913046875,outside,2014,517750,9122250,FALSE,2014,outside,57.4913046875,FALSE,TRUE
14230,1,57.5586640625,outside,2019,518250,9122250,FALSE,2019,outside,57.5586640625,FALSE,TRUE
14231,1,57.6302890625,outside,2008,518750,9122250,FALSE,2008,outside,57.6302890625,FALSE,TRUE
14249,1,59.62591796875,outside,2021,527750,9122250,FALSE,2021,outside,59.62591796875,FALSE,TRUE
14250,1,59.774578125,outside,2019,528250,9122250,FALSE,2019,outside,59.774578125,FALSE,TRUE
14555,1,57.8121953125,outside,2021,457250,9121750,FALSE,2021,outside,57.8121953125,FALSE,TRUE
14590,1,58.549125,outside,2013,474750,9121750,FALSE,2013,outside,58.549125,FALSE,TRUE
14606,1,58.7728671875,outside,2006,482750,9121750,FALSE,2006,outside,58.7728671875,FALSE,TRUE
14608,1,58.61953515625,outside,2005,483750,9121750,FALSE,2005,outside,58.61953515625,FALSE,TRUE
14610,1,58.48290234375,outside,2013,484750,9121750,FALSE,2013,outside,58.48290234375,FALSE,TRUE
14673,1,56.81769140625,outside,2019,516250,9121750,FALSE,2019,outside,56.81769140625,FALSE,TRUE
14675,1,56.9319765625,outside,2004,517250,9121750,FALSE,2004,outside,56.9319765625,FALSE,TRUE
14676,1,56.99561328125,outside,2004,517750,9121750,FALSE,2004,outside,56.99561328125,FALSE,TRUE
14696,1,59.14812109375,outside,2021,527750,9121750,FALSE,2021,outside,59.14812109375,FALSE,TRUE
14697,1,59.2979765625,outside,2021,528250,9121750,FALSE,2021,outside,59.2979765625,FALSE,TRUE
14806,1,107.3778359375,outside,2022,359250,9121250,FALSE,2022,outside,107.3778359375,FALSE,TRUE
15029,1,57.6389609375,outside,2018,470750,9121250,FALSE,2018,outside,57.6389609375,FALSE,TRUE
15041,1,58.3630859375,outside,2007,476750,9121250,FALSE,2007,outside,58.3630859375,FALSE,TRUE
15057,1,57.98706640625,outside,2017,484750,9121250,FALSE,2017,outside,57.98706640625,FALSE,TRUE
15058,1,57.92451953125,outside,2013,485250,9121250,FALSE,2013,outside,57.92451953125,FALSE,TRUE
15116,1,56.14267578125,outside,2022,514250,9121250,FALSE,2022,outside,56.14267578125,FALSE,TRUE
15123,1,56.5,outside,2006,517750,9121250,FALSE,2006,outside,56.5,FALSE,TRUE
15251,1,107.9641171875,outside,2014,358250,9120750,FALSE,2014,outside,107.9641171875,FALSE,TRUE
15388,1,61.1923203125,outside,2020,426750,9120750,FALSE,2020,outside,61.1923203125,FALSE,TRUE
15465,1,57.00219140625,outside,2018,465250,9120750,FALSE,2018,outside,57.00219140625,FALSE,TRUE
15476,1,57.1401796875,outside,2006,470750,9120750,FALSE,2006,outside,57.1401796875,FALSE,TRUE
15478,1,57.21887890625,outside,2020,471750,9120750,FALSE,2020,outside,57.21887890625,FALSE,TRUE
15479,1,57.264734375,outside,2001,472250,9120750,FALSE,2001,outside,57.264734375,FALSE,TRUE
15484,1,57.5586640625,outside,2018,474750,9120750,FALSE,2018,outside,57.5586640625,FALSE,TRUE
15488,1,57.870546875,outside,2019,476750,9120750,FALSE,2019,outside,57.870546875,FALSE,TRUE
15501,1,57.70615234375,outside,2018,483250,9120750,FALSE,2018,outside,57.70615234375,FALSE,TRUE
15502,1,57.6302890625,outside,2018,483750,9120750,FALSE,2018,outside,57.6302890625,FALSE,TRUE
15907,1,56.57958984375,outside,2013,462750,9120250,FALSE,2013,outside,56.57958984375,FALSE,TRUE
15922,1,56.6083046875,outside,2020,470250,9120250,FALSE,2020,outside,56.6083046875,FALSE,TRUE
15923,1,56.6414140625,outside,2019,470750,9120250,FALSE,2019,outside,56.6414140625,FALSE,TRUE
15924,1,56.678921875,outside,2020,471250,9120250,FALSE,2020,outside,56.678921875,FALSE,TRUE
15925,1,56.72080859375,outside,2013,471750,9120250,FALSE,2013,outside,56.72080859375,FALSE,TRUE
15928,1,56.8726640625,outside,2018,473250,9120250,FALSE,2018,outside,56.8726640625,FALSE,TRUE
15929,1,56.9319765625,outside,2016,473750,9120250,FALSE,2016,outside,56.9319765625,FALSE,TRUE
15930,1,56.99561328125,outside,2018,474250,9120250,FALSE,2018,outside,56.99561328125,FALSE,TRUE
15932,1,57.1358046875,outside,2014,475250,9120250,FALSE,2014,outside,57.1358046875,FALSE,TRUE
15936,1,57.4673828125,outside,2014,477250,9120250,FALSE,2014,outside,57.4673828125,FALSE,TRUE
15949,1,57.1358046875,outside,2019,483750,9120250,FALSE,2019,outside,57.1358046875,FALSE,TRUE
15950,1,57.0635625,outside,2006,484250,9120250,FALSE,2006,outside,57.0635625,FALSE,TRUE
15951,1,56.99561328125,outside,2021,484750,9120250,FALSE,2021,outside,56.99561328125,FALSE,TRUE
16017,1,55.5090078125,outside,2018,517750,9120250,FALSE,2018,outside,55.5090078125,FALSE,TRUE
16022,1,55.90169921875,outside,2017,520250,9120250,FALSE,2017,outside,55.90169921875,FALSE,TRUE
16132,1,113.05971875,outside,2016,351750,9119750,FALSE,2016,outside,113.05971875,FALSE,TRUE
16133,1,112.624375,outside,2019,352250,9119750,FALSE,2019,outside,112.624375,FALSE,TRUE
16148,1,106.162609375,outside,2018,359750,9119750,FALSE,2018,outside,106.162609375,FALSE,TRUE
16307,1,56.57958984375,outside,2013,439250,9119750,FALSE,2013,outside,56.57958984375,FALSE,TRUE
16362,1,56,outside,2006,466750,9119750,FALSE,2006,outside,56,FALSE,TRUE
16365,1,56.0200859375,outside,2017,468250,9119750,FALSE,2017,outside,56.0200859375,FALSE,TRUE
16366,1,56.035703125,outside,2018,468750,9119750,FALSE,2018,outside,56.035703125,FALSE,TRUE
16369,1,56.10926953125,outside,2018,470250,9119750,FALSE,2018,outside,56.10926953125,FALSE,TRUE
16370,1,56.14267578125,outside,2018,470750,9119750,FALSE,2018,outside,56.14267578125,FALSE,TRUE
16371,1,56.18051171875,outside,2018,471250,9119750,FALSE,2018,outside,56.18051171875,FALSE,TRUE
16383,1,56.97587109375,outside,2021,477250,9119750,FALSE,2021,outside,56.97587109375,FALSE,TRUE
16390,1,57.168609375,outside,2021,480750,9119750,FALSE,2021,outside,57.168609375,FALSE,TRUE
16391,1,57.0701328125,outside,2018,481250,9119750,FALSE,2018,outside,57.0701328125,FALSE,TRUE
16396,1,56.6414140625,outside,2020,483750,9119750,FALSE,2020,outside,56.6414140625,FALSE,TRUE
16468,1,55.32178515625,outside,2019,519750,9119750,FALSE,2019,outside,55.32178515625,FALSE,TRUE
16469,1,55.4098359375,outside,2014,520250,9119750,FALSE,2014,outside,55.4098359375,FALSE,TRUE
16807,1,55.5,outside,2018,465750,9119250,FALSE,2018,outside,55.5,FALSE,TRUE
16808,1,55.5,outside,2016,466250,9119250,FALSE,2016,outside,55.5,FALSE,TRUE
16809,1,55.5,outside,2006,466750,9119250,FALSE,2006,outside,55.5,FALSE,TRUE
16810,1,55.50225390625,outside,2022,467250,9119250,FALSE,2022,outside,55.50225390625,FALSE,TRUE
16813,1,55.5360234375,outside,2018,468750,9119250,FALSE,2018,outside,55.5360234375,FALSE,TRUE
16815,1,55.5810234375,outside,2001,469750,9119250,FALSE,2001,outside,55.5810234375,FALSE,TRUE
16816,1,55.61025,outside,2014,470250,9119250,FALSE,2014,outside,55.61025,FALSE,TRUE
16817,1,55.64395703125,outside,2016,470750,9119250,FALSE,2016,outside,55.64395703125,FALSE,TRUE
16820,1,55.77185546875,outside,2006,472250,9119250,FALSE,2006,outside,55.77185546875,FALSE,TRUE
16824,1,56.00446484375,outside,2016,474250,9119250,FALSE,2016,outside,56.00446484375,FALSE,TRUE
16825,1,56.07361328125,outside,2017,474750,9119250,FALSE,2017,outside,56.07361328125,FALSE,TRUE
16831,1,56.57958984375,outside,2021,477750,9119250,FALSE,2021,outside,56.57958984375,FALSE,TRUE
16838,1,56.57958984375,outside,2018,481250,9119250,FALSE,2018,outside,56.57958984375,FALSE,TRUE
16843,1,56.14712890625,outside,2021,483750,9119250,FALSE,2021,outside,56.14712890625,FALSE,TRUE
16844,1,56.07361328125,outside,2014,484250,9119250,FALSE,2014,outside,56.07361328125,FALSE,TRUE
16905,1,54.18717578125,outside,2010,514750,9119250,FALSE,2010,outside,54.18717578125,FALSE,TRUE
16915,1,54.82928125,outside,2022,519750,9119250,FALSE,2022,outside,54.82928125,FALSE,TRUE
16916,1,54.91812109375,outside,2018,520250,9119250,FALSE,2018,outside,54.91812109375,FALSE,TRUE
16919,1,55.2109609375,outside,2008,521750,9119250,FALSE,2008,outside,55.2109609375,FALSE,TRUE
17254,1,55,outside,2005,465750,9118750,FALSE,2005,outside,55,FALSE,TRUE
17255,1,55,outside,2018,466250,9118750,FALSE,2018,outside,55,FALSE,TRUE
17271,1,55.5090078125,outside,2014,474250,9118750,FALSE,2014,outside,55.5090078125,FALSE,TRUE
17272,1,55.5787734375,outside,2008,474750,9118750,FALSE,2008,outside,55.5787734375,FALSE,TRUE
17273,1,55.65294140625,outside,2017,475250,9118750,FALSE,2017,outside,55.65294140625,FALSE,TRUE
17280,1,56.29387109375,outside,2020,478750,9118750,FALSE,2020,outside,56.29387109375,FALSE,TRUE
17282,1,56.4025703125,outside,2017,479750,9118750,FALSE,2017,outside,56.4025703125,FALSE,TRUE
17283,1,56.29387109375,outside,2019,480250,9118750,FALSE,2019,outside,56.29387109375,FALSE,TRUE
17284,1,56.18941015625,outside,2022,480750,9118750,FALSE,2022,outside,56.18941015625,FALSE,TRUE
17285,1,56.08921484375,outside,2018,481250,9118750,FALSE,2018,outside,56.08921484375,FALSE,TRUE
17286,1,55.9933046875,outside,2020,481750,9118750,FALSE,2020,outside,55.9933046875,FALSE,TRUE
17288,1,55.81442578125,outside,2004,482750,9118750,FALSE,2004,outside,55.81442578125,FALSE,TRUE
17289,1,55.7315,outside,2020,483250,9118750,FALSE,2020,outside,55.7315,FALSE,TRUE
17290,1,55.65294140625,outside,2013,483750,9118750,FALSE,2013,outside,55.65294140625,FALSE,TRUE
17362,1,54.33691015625,outside,2021,519750,9118750,FALSE,2021,outside,54.33691015625,FALSE,TRUE
17371,1,55.3014453125,outside,2015,524250,9118750,FALSE,2015,outside,55.3014453125,FALSE,TRUE
17401,1,60.8543359375,outside,2016,539250,9118750,FALSE,2016,outside,60.8543359375,FALSE,TRUE
17402,1,61.04506640625,outside,2008,539750,9118750,FALSE,2008,outside,61.04506640625,FALSE,TRUE
17699,1,54.509171875,outside,2020,464750,9118250,FALSE,2020,outside,54.509171875,FALSE,TRUE
